"name","region","gender"
"Lucas Gabriel Martins",0,"M"
"Sr. Levi Pinto",0,"M"
"Vinicius Rezende",0,"M"
"Pedro Viana",0,"M"
"Pedro Miguel Pires",0,"M"
"Leandro Barbosa",0,"M"
"Eduardo Rocha",0,"M"
"Nathan Cardoso",0,"M"
"Antônio Moura",0,"M"
"Pedro Pinto",0,"M"
"Juan da Rosa",0,"M"
"Otávio Rocha",0,"M"
"Vitor Hugo Pires",0,"M"
"Davi Lucas Cardoso",0,"M"
"Sr. Yago da Conceição",0,"M"
"Cauã Gonçalves",0,"M"
"Davi Lucas Carvalho",0,"M"
"Sr. Breno Oliveira",0,"M"
"Dr. Juan Oliveira",0,"M"
"Yuri Monteiro",0,"M"
"Daniel da Luz",0,"M"
"Gabriel Fogaça",0,"M"
"Vitor Gabriel Costela",0,"M"
"Theo Porto",0,"M"
"Renan Rezende",0,"M"
"Paulo Cavalcanti",0,"M"
"Dr. Erick da Cruz",0,"M"
"Vinicius Novaes",0,"M"
"Calebe da Cunha",0,"M"
"Daniel Dias",0,"M"
"Luiz Otávio Ribeiro",0,"M"
"Murilo Rezende",0,"M"
"Benício da Rocha",0,"M"
"Sr. Igor Martins",0,"M"
"Vitor Souza",0,"M"
"Gustavo Henrique Pereira",0,"M"
"Augusto Porto",0,"M"
"Sr. Enrico Oliveira",0,"M"
"Samuel Teixeira",0,"M"
"Henrique Oliveira",0,"M"
"Luigi Carvalho",0,"M"
"Francisco Melo",0,"M"
"Thiago da Rocha",0,"M"
"Dr. Bruno da Cruz",0,"M"
"Benjamin Vieira",0,"M"
"Arthur Rodrigues",0,"M"
"Rodrigo Nunes",0,"M"
"Vitor Hugo Ribeiro",0,"M"
"Leandro Campos",0,"M"
"Dr. Augusto Costela",0,"M"
"Dr. Marcelo Cardoso",0,"M"
"Danilo Porto",0,"M"
"Murilo Nunes",0,"M"
"Sr. Ian Lima",0,"M"
"Samuel Moreira",0,"M"
"Davi Lopes",0,"M"
"Benício Ribeiro",0,"M"
"Dr. Ryan Oliveira",0,"M"
"Sr. Erick Duarte",0,"M"
"Matheus Mendes",0,"M"
"Leandro da Mata",0,"M"
"Ryan Viana",0,"M"
"Gabriel Nogueira",0,"M"
"Enzo Cardoso",0,"M"
"Lucca da Mata",0,"M"
"Sr. Leandro da Luz",0,"M"
"Dr. Renan Lopes",0,"M"
"Danilo Gomes",0,"M"
"Rafael Araújo",0,"M"
"Breno Cardoso",0,"M"
"Murilo Sales",0,"M"
"Sr. Caio Caldeira",0,"M"
"Matheus Mendes",0,"M"
"Rodrigo Araújo",0,"M"
"João Miguel Vieira",0,"M"
"Alexandre da Mata",0,"M"
"Murilo da Costa",0,"M"
"Yago Costela",0,"M"
"Levi Dias",0,"M"
"Sr. Emanuel Pires",0,"M"
"Dr. Miguel Ferreira",0,"M"
"Sr. Bruno Santos",0,"M"
"Danilo Martins",0,"M"
"Bryan Viana",0,"M"
"João Gabriel Barbosa",0,"M"
"Luiz Felipe Pereira",0,"M"
"Vinicius Martins",0,"M"
"André da Mata",0,"M"
"Lucca Duarte",0,"M"
"Lucca Azevedo",0,"M"
"João Guilherme Lima",0,"M"
"Thales Melo",0,"M"
"Raul Mendes",0,"M"
"Leonardo Peixoto",0,"M"
"Luiz Miguel da Mata",0,"M"
"Vicente Sales",0,"M"
"João Pedro Teixeira",0,"M"
"Ryan Barros",0,"M"
"Bernardo Ferreira",0,"M"
"Gustavo da Mota",0,"M"
"Ian Rodrigues",0,"M"
"João Vitor Ferreira",0,"M"
"Marcos Vinicius Gonçalves",0,"M"
"Sr. Leandro Silveira",0,"M"
"Sr. Lucca Silveira",0,"M"
"Dr. Arthur Viana",0,"M"
"Dr. Davi da Cunha",0,"M"
"Sr. Kaique Cavalcanti",0,"M"
"Vitor Pinto",0,"M"
"Gustavo Nogueira",0,"M"
"Marcelo Caldeira",0,"M"
"Luiz Fernando Novaes",0,"M"
"João Lucas Vieira",0,"M"
"Erick Lima",0,"M"
"Fernando Pires",0,"M"
"Isaac Pereira",0,"M"
"Theo Azevedo",0,"M"
"Arthur Sales",0,"M"
"Dr. Augusto Gomes",0,"M"
"Sr. Pedro Henrique Martins",0,"M"
"Marcos Vinicius Alves",0,"M"
"Sr. Guilherme Viana",0,"M"
"Danilo Vieira",0,"M"
"João Pedro da Mota",0,"M"
"Sr. Paulo das Neves",0,"M"
"Raul Nogueira",0,"M"
"João Vitor Martins",0,"M"
"Vitor Gabriel Porto",0,"M"
"Enzo Gabriel Campos",0,"M"
"Levi da Costa",0,"M"
"Noah Pires",0,"M"
"Davi Lucas da Costa",0,"M"
"Dr. Diogo Fernandes",0,"M"
"Sr. Miguel Moreira",0,"M"
"Cauê Silva",0,"M"
"Vicente da Rocha",0,"M"
"João Mendes",0,"M"
"Danilo Oliveira",0,"M"
"Pedro Silveira",0,"M"
"Sr. Francisco Gomes",0,"M"
"Cauê Fogaça",0,"M"
"Dr. Igor Mendes",0,"M"
"Luiz Felipe Rezende",0,"M"
"Theo Gonçalves",0,"M"
"Theo Lopes",0,"M"
"Rafael Ferreira",0,"M"
"Yago Moreira",0,"M"
"Marcos Vinicius da Mota",0,"M"
"Luiz Miguel Carvalho",0,"M"
"Nicolas Sales",0,"M"
"Lorenzo Moraes",0,"M"
"João Miguel das Neves",0,"M"
"Luiz Henrique Farias",0,"M"
"Thomas da Conceição",0,"M"
"Raul Almeida",0,"M"
"Sr. Lucca Cavalcanti",0,"M"
"Pedro Henrique Peixoto",0,"M"
"Emanuel Fogaça",0,"M"
"Kevin Costa",0,"M"
"Sr. Calebe da Paz",0,"M"
"Gustavo Santos",0,"M"
"Gustavo Ferreira",0,"M"
"João Vitor da Cruz",0,"M"
"Dr. Lucas Gabriel da Costa",0,"M"
"Carlos Eduardo Almeida",0,"M"
"Nicolas Porto",0,"M"
"Sr. Vitor Melo",0,"M"
"Davi Lucca Pinto",0,"M"
"Enzo Gabriel Novaes",0,"M"
"João Pedro Nunes",0,"M"
"Daniel Costa",0,"M"
"Marcos Vinicius Ferreira",0,"M"
"Dr. Samuel Melo",0,"M"
"Luigi Duarte",0,"M"
"Caio Aragão",0,"M"
"Fernando das Neves",0,"M"
"Theo Moreira",0,"M"
"Kevin Oliveira",0,"M"
"Yuri Moraes",0,"M"
"Rodrigo Pereira",0,"M"
"Davi Lucas Silveira",0,"M"
"Leonardo Almeida",0,"M"
"Kevin Silva",0,"M"
"Nicolas Duarte",0,"M"
"Kaique Moreira",0,"M"
"André Rodrigues",0,"M"
"Rodrigo Freitas",0,"M"
"Davi Lucas Barbosa",0,"M"
"Juan Ribeiro",0,"M"
"Luiz Miguel Pereira",0,"M"
"Anthony da Cunha",0,"M"
"Sr. Raul da Cunha",0,"M"
"Emanuel Vieira",0,"M"
"Sr. Bernardo Almeida",0,"M"
"Paulo Gomes",0,"M"
"Sr. Noah Aragão",0,"M"
"Antônio Cunha",0,"M"
"Luiz Felipe da Paz",0,"M"
"Sr. João da Luz",0,"M"
"Heitor Fernandes",0,"M"
"João Porto",0,"M"
"Marcos Vinicius Rodrigues",0,"M"
"Thomas Porto",0,"M"
"Sr. Cauã da Rosa",0,"M"
"Sr. Thales Nunes",0,"M"
"Otávio Cardoso",0,"M"
"Benjamin Gomes",0,"M"
"Thales Castro",0,"M"
"Nicolas Pereira",0,"M"
"Sr. Danilo Ferreira",0,"M"
"Sr. João Pedro Freitas",0,"M"
"Benjamin Azevedo",0,"M"
"Vitor Hugo Viana",0,"M"
"Henrique Santos",0,"M"
"Yago da Rosa",0,"M"
"Nathan Moura",0,"M"
"Dr. Yago da Cunha",0,"M"
"Bryan Azevedo",0,"M"
"Sr. André Pires",0,"M"
"Dr. Erick da Costa",0,"M"
"André Dias",0,"M"
"Augusto Lima",0,"M"
"Daniel Santos",0,"M"
"Dr. Francisco Freitas",0,"M"
"Marcos Vinicius Rocha",0,"M"
"Heitor Costela",0,"M"
"Luigi Nunes",0,"M"
"Sr. Luigi Ribeiro",0,"M"
"Yuri das Neves",0,"M"
"Sr. Bryan Moreira",0,"M"
"Dr. João da Mata",0,"M"
"Pedro Miguel Mendes",0,"M"
"Rodrigo Pereira",0,"M"
"Antônio Pires",0,"M"
"Luiz Felipe da Cunha",0,"M"
"Erick Santos",0,"M"
"Davi Viana",0,"M"
"Sr. Thiago Ramos",0,"M"
"Sr. Gustavo Henrique Dias",0,"M"
"Rodrigo Rodrigues",0,"M"
"Murilo Cavalcanti",0,"M"
"João Vitor da Mata",0,"M"
"Isaac das Neves",0,"M"
"Vitor Gabriel Moraes",0,"M"
"Sr. Lucas Gabriel Carvalho",0,"M"
"Nathan Freitas",0,"M"
"Fernando da Luz",0,"M"
"Cauê da Costa",0,"M"
"Lucca Caldeira",0,"M"
"Sr. João Miguel Carvalho",0,"M"
"Heitor Cavalcanti",0,"M"
"Davi Nogueira",0,"M"
"Levi Porto",0,"M"
"Calebe da Conceição",0,"M"
"Otávio Cavalcanti",0,"M"
"Vinicius da Conceição",0,"M"
"Sr. Yuri Azevedo",0,"M"
"Renan da Rocha",0,"M"
"Vitor Hugo Pires",0,"M"
"Cauã Pinto",0,"M"
"Sr. João Castro",0,"M"
"Thomas da Rocha",0,"M"
"Marcelo Costa",0,"M"
"Dr. Pedro Henrique Teixeira",0,"M"
"Noah Dias",0,"M"
"Breno Santos",0,"M"
"Breno Lopes",0,"M"
"Isaac Souza",0,"M"
"Emanuel Pinto",0,"M"
"Vitor Souza",0,"M"
"Sr. Lorenzo Costela",0,"M"
"Luigi Viana",0,"M"
"Ian Nogueira",0,"M"
"Pedro da Cruz",0,"M"
"Arthur Carvalho",0,"M"
"Pietro Pinto",0,"M"
"Dr. Arthur Nunes",0,"M"
"Leandro Teixeira",0,"M"
"Antônio Teixeira",0,"M"
"Kevin Nunes",0,"M"
"Sr. Luigi Martins",0,"M"
"Guilherme Santos",0,"M"
"Calebe Campos",0,"M"
"Enrico Rocha",0,"M"
"Dr. Samuel Aragão",0,"M"
"Caio Pereira",0,"M"
"Diogo da Costa",0,"M"
"João Lucas da Rocha",0,"M"
"Dr. Paulo Freitas",0,"M"
"Igor Lopes",0,"M"
"Enzo Gabriel da Luz",0,"M"
"Dr. Luiz Fernando Carvalho",0,"M"
"Marcelo Cavalcanti",0,"M"
"Enzo Gabriel Pinto",0,"M"
"Yago Nunes",0,"M"
"Joaquim Pereira",0,"M"
"Diego Fernandes",0,"M"
"Daniel Ramos",0,"M"
"Gabriel Oliveira",0,"M"
"Luiz Fernando Caldeira",0,"M"
"Sr. Francisco das Neves",0,"M"
"Sr. Nathan Teixeira",0,"M"
"Vicente Rocha",0,"M"
"Renan Peixoto",0,"M"
"Pedro Lucas Gonçalves",0,"M"
"Eduardo Moreira",0,"M"
"Gustavo Martins",0,"M"
"Enrico Souza",0,"M"
"Lucas Gabriel Pinto",0,"M"
"Murilo Gonçalves",0,"M"
"Sr. Gustavo Novaes",0,"M"
"Marcos Vinicius Rocha",0,"M"
"Rodrigo da Rosa",0,"M"
"Sr. Enzo Gabriel Peixoto",0,"M"
"Vitor Gabriel Nogueira",0,"M"
"Calebe Moreira",0,"M"
"Luiz Henrique Nunes",0,"M"
"Sr. Samuel Santos",0,"M"
"Danilo Costela",0,"M"
"André Pires",0,"M"
"Bryan Souza",0,"M"
"Yago Nascimento",0,"M"
"Dr. Davi Lucas Porto",0,"M"
"Benjamin Lopes",0,"M"
"Alexandre Pires",0,"M"
"Gabriel Cardoso",0,"M"
"Luiz Felipe Azevedo",0,"M"
"João Lucas Alves",0,"M"
"Cauã Rodrigues",0,"M"
"Antônio Pinto",0,"M"
"Benjamin Fogaça",0,"M"
"Raul Jesus",0,"M"
"Gustavo Henrique Nunes",0,"M"
"Guilherme da Luz",0,"M"
"Marcos Vinicius Barbosa",0,"M"
"Luigi Sales",0,"M"
"Davi Lucca Duarte",0,"M"
"Sr. Emanuel Cunha",0,"M"
"Vitor Aragão",0,"M"
"João Miguel Santos",0,"M"
"Lucas Gabriel Castro",0,"M"
"Dr. Kevin Ramos",0,"M"
"Vitor Nogueira",0,"M"
"Luiz Miguel Ramos",0,"M"
"Davi Luiz Barros",0,"M"
"Miguel da Mota",0,"M"
"Sr. Eduardo Barbosa",0,"M"
"Pedro Henrique Freitas",0,"M"
"Alexandre Cavalcanti",0,"M"
"Samuel da Cunha",0,"M"
"Kevin Carvalho",0,"M"
"Sr. Nicolas Ribeiro",0,"M"
"Rafael Azevedo",0,"M"
"Fernando da Cruz",0,"M"
"Luigi Novaes",0,"M"
"Dr. Otávio Ramos",0,"M"
"Enzo Oliveira",0,"M"
"Kaique Rezende",0,"M"
"João Miguel Freitas",0,"M"
"Juan Caldeira",0,"M"
"Diogo Azevedo",0,"M"
"Thales Jesus",0,"M"
"Lorenzo Campos",0,"M"
"Dr. Luigi Almeida",0,"M"
"Diego Ferreira",0,"M"
"Dr. Rodrigo Pereira",0,"M"
"Leonardo da Cunha",0,"M"
"Sr. Leandro Ribeiro",0,"M"
"Vicente da Luz",0,"M"
"Felipe Almeida",0,"M"
"Benjamin Viana",0,"M"
"Eduardo Fernandes",0,"M"
"Felipe Pinto",0,"M"
"Dr. Marcelo Santos",0,"M"
"Augusto Ribeiro",0,"M"
"Luiz Fernando Souza",0,"M"
"Igor Alves",0,"M"
"Sr. Vitor da Conceição",0,"M"
"Luiz Felipe Teixeira",0,"M"
"Vicente Moreira",0,"M"
"Sr. Noah Pinto",0,"M"
"Sr. Lucca Nogueira",0,"M"
"Vicente da Luz",0,"M"
"Gustavo da Cruz",0,"M"
"Vicente Correia",0,"M"
"Igor da Rocha",0,"M"
"Erick Silveira",0,"M"
"Bernardo Aragão",0,"M"
"Sr. Nathan Freitas",0,"M"
"Cauã Rocha",0,"M"
"Juan Gonçalves",0,"M"
"Gustavo Henrique Rodrigues",0,"M"
"Nathan Moreira",0,"M"
"Ryan Duarte",0,"M"
"João Aragão",0,"M"
"Henrique Peixoto",0,"M"
"Noah Alves",0,"M"
"Thiago Nunes",0,"M"
"Felipe Correia",0,"M"
"Lucas Gabriel Silveira",0,"M"
"Nathan Castro",0,"M"
"Gustavo Henrique Pereira",0,"M"
"Lucas Gabriel Mendes",0,"M"
"Isaac Rodrigues",0,"M"
"Sr. Augusto Moreira",0,"M"
"Thiago das Neves",0,"M"
"Davi Lucas Porto",0,"M"
"Sr. João Felipe Cardoso",0,"M"
"Carlos Eduardo Silva",0,"M"
"Leandro Silva",0,"M"
"Sr. Igor da Rosa",0,"M"
"Vicente Costa",0,"M"
"Sr. Murilo Santos",0,"M"
"Miguel Melo",0,"M"
"Matheus Oliveira",0,"M"
"Kevin Alves",0,"M"
"Sr. João Guilherme Dias",0,"M"
"Thales Nascimento",0,"M"
"Ian Azevedo",0,"M"
"Emanuel da Rocha",0,"M"
"Rafael Costa",0,"M"
"Dr. Gustavo Carvalho",0,"M"
"Sr. João Lucas da Paz",0,"M"
"Dr. Vinicius da Rocha",0,"M"
"Dr. Luigi Santos",0,"M"
"Kevin Pinto",0,"M"
"Noah Sales",0,"M"
"Luiz Miguel Costela",0,"M"
"Davi Cunha",0,"M"
"Marcelo Ferreira",0,"M"
"Sr. Emanuel Duarte",0,"M"
"Isaac Farias",0,"M"
"João Vitor Alves",0,"M"
"Rodrigo Aragão",0,"M"
"Luiz Fernando da Cruz",0,"M"
"Henrique Cunha",0,"M"
"Lucas Gabriel Araújo",0,"M"
"João Pedro Rodrigues",0,"M"
"Raul Cunha",0,"M"
"Bruno Pires",0,"M"
"Thomas Martins",0,"M"
"Dr. Luiz Otávio Rodrigues",0,"M"
"Yago Barbosa",0,"M"
"Ryan Nunes",0,"M"
"Heitor Peixoto",0,"M"
"Pedro Miguel Novaes",0,"M"
"Benício da Rocha",0,"M"
"Erick Araújo",0,"M"
"Luiz Henrique da Luz",0,"M"
"Bernardo Pires",0,"M"
"Heitor Melo",0,"M"
"Benjamin Costela",0,"M"
"João Lucas da Paz",0,"M"
"Anthony Freitas",0,"M"
"Dr. Samuel Jesus",0,"M"
"Sr. João Vitor Gomes",0,"M"
"Dr. Yuri da Mota",0,"M"
"Thales Caldeira",0,"M"
"Gabriel da Mata",0,"M"
"Pietro Araújo",0,"M"
"Enzo Gabriel Fogaça",0,"M"
"Luiz Otávio Peixoto",0,"M"
"Noah da Rosa",0,"M"
"Dr. Davi Lucca Duarte",0,"M"
"Luigi Peixoto",0,"M"
"Felipe Moura",0,"M"
"Sr. Nicolas Costela",0,"M"
"Cauã Martins",0,"M"
"João Guilherme Mendes",0,"M"
"Nicolas Silveira",0,"M"
"Yuri Fogaça",0,"M"
"Guilherme Costa",0,"M"
"Augusto Cardoso",0,"M"
"Dr. João Vitor Nascimento",0,"M"
"Dr. Luiz Henrique da Mata",0,"M"
"Juan Nogueira",0,"M"
"Igor Cunha",0,"M"
"Sr. João Ramos",0,"M"
"Anthony Cardoso",0,"M"
"Lucas Gabriel Costa",0,"M"
"Dr. Antônio Rocha",0,"M"
"Kevin da Mota",0,"M"
"Dr. Paulo Nunes",0,"M"
"Dr. Joaquim da Rocha",0,"M"
"Dr. Renan Nogueira",0,"M"
"Sr. Lucas Gabriel Jesus",0,"M"
"Henrique da Costa",0,"M"
"Luiz Fernando Nascimento",0,"M"
"Isaac Rezende",0,"M"
"Luiz Henrique Teixeira",0,"M"
"Luiz Gustavo Nascimento",0,"M"
"Luiz Otávio Peixoto",0,"M"
"Pedro Caldeira",0,"M"
"João Gabriel Barros",0,"M"
"Dr. Benício Nascimento",0,"M"
"Yuri Rezende",0,"M"
"Cauã Martins",0,"M"
"Benício da Luz",0,"M"
"Enrico Santos",0,"M"
"Sr. Thales da Rocha",0,"M"
"Kevin Lima",0,"M"
"Davi Lucca Barbosa",0,"M"
"João Azevedo",0,"M"
"Nicolas Pinto",0,"M"
"Sr. Yago Lima",0,"M"
"Luiz Otávio da Cunha",0,"M"
"Leonardo Alves",0,"M"
"Enzo Ramos",0,"M"
"Anthony Mendes",0,"M"
"João Guilherme Nogueira",0,"M"
"Nathan da Rosa",0,"M"
"Davi Oliveira",0,"M"
"Vitor Gabriel da Conceição",0,"M"
"Enzo Azevedo",0,"M"
"Leonardo Almeida",0,"M"
"Thomas Fogaça",0,"M"
"Lucca Alves",0,"M"
"Pedro Cunha",0,"M"
"Lucas Rezende",0,"M"
"Yuri da Luz",0,"M"
"Luiz Otávio Freitas",0,"M"
"Lorenzo Silva",0,"M"
"Augusto Araújo",0,"M"
"Dr. Miguel Costela",0,"M"
"Sr. João Lucas Almeida",0,"M"
"Luiz Fernando Aragão",0,"M"
"Arthur Freitas",0,"M"
"Matheus Viana",0,"M"
"João Gabriel Pires",0,"M"
"Henrique Duarte",0,"M"
"Bernardo Costa",0,"M"
"Dr. Davi Lucas Campos",0,"M"
"Sr. Guilherme Sales",0,"M"
"Yago Azevedo",0,"M"
"Vicente Azevedo",0,"M"
"Cauê Melo",0,"M"
"Thomas Carvalho",0,"M"
"Vitor Hugo Rodrigues",0,"M"
"Heitor Freitas",0,"M"
"Pietro Costa",0,"M"
"Pedro Lucas Freitas",0,"M"
"Fernando Azevedo",0,"M"
"Juan Alves",0,"M"
"Marcos Vinicius Nascimento",0,"M"
"Murilo Sales",0,"M"
"Nicolas da Luz",0,"M"
"Thales Cunha",0,"M"
"João Lucas Pereira",0,"M"
"Nicolas Costa",0,"M"
"Luiz Felipe Novaes",0,"M"
"Davi Moraes",0,"M"
"Sr. Otávio Silva",0,"M"
"Sr. Joaquim Cavalcanti",0,"M"
"Augusto da Conceição",0,"M"
"Luiz Henrique Rocha",0,"M"
"Renan da Luz",0,"M"
"Cauã Castro",0,"M"
"Nicolas Martins",0,"M"
"Leandro Ribeiro",0,"M"
"João Gabriel Oliveira",0,"M"
"Anthony Lima",0,"M"
"Bryan Melo",0,"M"
"Thiago Silveira",0,"M"
"Dr. Miguel Teixeira",0,"M"
"Vicente Ribeiro",0,"M"
"Enzo Gabriel Jesus",0,"M"
"Sr. Vitor Teixeira",0,"M"
"Henrique Silva",0,"M"
"Benjamin Costa",0,"M"
"Emanuel Novaes",0,"M"
"Gustavo Henrique Nogueira",0,"M"
"Dr. Davi Barbosa",0,"M"
"Nicolas da Mota",0,"M"
"Guilherme Vieira",0,"M"
"Leonardo Cunha",0,"M"
"Marcos Vinicius Moraes",0,"M"
"João Pedro Moraes",0,"M"
"Felipe Rocha",0,"M"
"Gabriel da Costa",0,"M"
"Luiz Gustavo das Neves",0,"M"
"Luiz Gustavo Barbosa",0,"M"
"Emanuel Fernandes",0,"M"
"João Pedro Correia",0,"M"
"Heitor Porto",0,"M"
"Pedro Lucas da Conceição",0,"M"
"Luiz Miguel da Rosa",0,"M"
"Benício Vieira",0,"M"
"Dr. Eduardo Peixoto",0,"M"
"Luiz Miguel da Rosa",0,"M"
"Vinicius Carvalho",0,"M"
"Dr. Levi Cunha",0,"M"
"João Pedro Nascimento",0,"M"
"Felipe Rodrigues",0,"M"
"Rafael Sales",0,"M"
"Daniel Santos",0,"M"
"Dr. Davi Luiz Lopes",0,"M"
"Pietro Fernandes",0,"M"
"Matheus da Paz",0,"M"
"Otávio Moraes",0,"M"
"Davi Lucas Freitas",0,"M"
"Juan Gomes",0,"M"
"Paulo Santos",0,"M"
"João Guilherme Barros",0,"M"
"Luigi Cardoso",0,"M"
"Cauê Silveira",0,"M"
"Sr. Felipe Mendes",0,"M"
"Lorenzo Souza",0,"M"
"Dr. Leonardo Moreira",0,"M"
"Luiz Gustavo Fernandes",0,"M"
"Carlos Eduardo Pereira",0,"M"
"Luiz Fernando Costa",0,"M"
"Sr. Paulo Ferreira",0,"M"
"Sr. Kevin Novaes",0,"M"
"Sr. Francisco Rezende",0,"M"
"Breno Peixoto",0,"M"
"André Costela",0,"M"
"Davi da Luz",0,"M"
"Henrique Farias",0,"M"
"Ian Novaes",0,"M"
"Sr. Thomas Ramos",0,"M"
"Francisco Aragão",0,"M"
"Thiago Rezende",0,"M"
"Enzo Mendes",0,"M"
"Davi Luiz Barros",0,"M"
"Gustavo da Conceição",0,"M"
"Pedro Miguel Rodrigues",0,"M"
"João Miguel Lopes",0,"M"
"Luigi Teixeira",0,"M"
"Miguel Nogueira",0,"M"
"Nicolas Vieira",0,"M"
"Eduardo Alves",0,"M"
"Augusto Peixoto",0,"M"
"Dr. Vitor Hugo Pires",0,"M"
"Dr. Igor Martins",0,"M"
"Yuri Dias",0,"M"
"Paulo Porto",0,"M"
"Nicolas Azevedo",0,"M"
"Anthony Teixeira",0,"M"
"Ryan Nunes",0,"M"
"Gabriel Carvalho",0,"M"
"Sr. Arthur da Mata",0,"M"
"João Lucas Viana",0,"M"
"João Pedro da Conceição",0,"M"
"Nicolas da Rosa",0,"M"
"Juan Santos",0,"M"
"Gabriel das Neves",0,"M"
"Dr. Ryan da Mota",0,"M"
"Lucca da Conceição",0,"M"
"Ryan Pereira",0,"M"
"Guilherme Pereira",0,"M"
"Murilo Castro",0,"M"
"Luigi Viana",0,"M"
"Vitor Gabriel da Mota",0,"M"
"Pedro Henrique Sales",0,"M"
"Gabriel Rezende",0,"M"
"Augusto Pires",0,"M"
"Danilo Santos",0,"M"
"Diogo Fogaça",0,"M"
"Heitor Lima",0,"M"
"Sr. Levi Monteiro",0,"M"
"Dr. Luigi Fogaça",0,"M"
"Emanuel Sales",0,"M"
"Alexandre Porto",0,"M"
"Breno Nogueira",0,"M"
"Enzo Gabriel Souza",0,"M"
"Felipe Gonçalves",0,"M"
"Kaique da Paz",0,"M"
"Miguel Azevedo",0,"M"
"Sr. Pedro Henrique Fernandes",0,"M"
"Davi Lucca Oliveira",0,"M"
"Marcelo Cardoso",0,"M"
"Marcos Vinicius Costela",0,"M"
"Sr. Yago da Conceição",0,"M"
"Kaique Freitas",0,"M"
"Luiz Otávio Souza",0,"M"
"Dr. Luiz Felipe Alves",0,"M"
"Dr. João Vitor Jesus",0,"M"
"Sr. Vitor Gabriel Pereira",0,"M"
"Vitor da Paz",0,"M"
"Enzo Gabriel Fogaça",0,"M"
"Vinicius Souza",0,"M"
"Dr. Caio Souza",0,"M"
"Samuel Porto",0,"M"
"Alexandre Ribeiro",0,"M"
"Luiz Otávio da Mata",0,"M"
"Joaquim Moraes",0,"M"
"Sr. Felipe da Mata",0,"M"
"Pietro Cardoso",0,"M"
"Dr. Luiz Felipe Carvalho",0,"M"
"Juan Almeida",0,"M"
"Dr. Felipe Fogaça",0,"M"
"Dr. Benício Moraes",0,"M"
"Enzo Barbosa",0,"M"
"Luiz Henrique Campos",0,"M"
"Vitor Gabriel Ramos",0,"M"
"Dr. Murilo Farias",0,"M"
"Pedro Lucas Rodrigues",0,"M"
"Vitor Hugo Melo",0,"M"
"Kaique Almeida",0,"M"
"Dr. Igor Porto",0,"M"
"Paulo Moura",0,"M"
"João Vitor da Rocha",0,"M"
"Daniel Alves",0,"M"
"Igor Sales",0,"M"
"Matheus Fogaça",0,"M"
"Lucas Monteiro",0,"M"
"Henrique Silveira",0,"M"
"Diego Rodrigues",0,"M"
"Gustavo Henrique Barbosa",0,"M"
"Thales Silveira",0,"M"
"Rodrigo Cardoso",0,"M"
"Alexandre Correia",0,"M"
"Sr. João Vitor da Cruz",0,"M"
"Carlos Eduardo Lopes",0,"M"
"Pedro Henrique Rezende",0,"M"
"Noah Lopes",0,"M"
"Luiz Miguel Cunha",0,"M"
"Francisco Dias",0,"M"
"Kaique Ferreira",0,"M"
"Renan Barros",0,"M"
"Davi Lucca da Costa",0,"M"
"Guilherme Silveira",0,"M"
"Enzo Gabriel Lima",0,"M"
"Gabriel Correia",0,"M"
"Davi Rodrigues",0,"M"
"Isaac Rodrigues",0,"M"
"Guilherme Almeida",0,"M"
"Theo Silveira",0,"M"
"Lucas Pereira",0,"M"
"Kaique Gonçalves",0,"M"
"Calebe da Costa",0,"M"
"Leonardo Ferreira",0,"M"
"Enrico Silveira",0,"M"
"Erick Moreira",0,"M"
"Noah da Conceição",0,"M"
"Joaquim Santos",0,"M"
"Dr. Miguel da Mata",0,"M"
"Dr. Benjamin da Rosa",0,"M"
"Pedro Henrique das Neves",0,"M"
"Sr. Yago Cardoso",0,"M"
"Dr. Yago Nogueira",0,"M"
"Cauê Melo",0,"M"
"Samuel Duarte",0,"M"
"Theo Melo",0,"M"
"Kevin da Rosa",0,"M"
"Davi Lucca Santos",0,"M"
"Dr. Ryan Rocha",0,"M"
"Bernardo Mendes",0,"M"
"Bernardo Almeida",0,"M"
"Luiz Felipe Pinto",0,"M"
"Pedro Henrique da Paz",0,"M"
"Lucas da Mata",0,"M"
"Lorenzo Almeida",0,"M"
"Calebe da Cruz",0,"M"
"Leandro Gomes",0,"M"
"Diogo Almeida",0,"M"
"Rodrigo da Luz",0,"M"
"Antônio da Conceição",0,"M"
"Carlos Eduardo Azevedo",0,"M"
"Otávio Barros",0,"M"
"Samuel Castro",0,"M"
"Sr. Marcos Vinicius Sales",0,"M"
"Thiago Azevedo",0,"M"
"João Vitor Teixeira",0,"M"
"Cauê Caldeira",0,"M"
"Igor da Luz",0,"M"
"Samuel Souza",0,"M"
"Juan Viana",0,"M"
"Lucas Gabriel Carvalho",0,"M"
"Calebe da Mota",0,"M"
"Sr. Daniel Moura",0,"M"
"Raul Carvalho",0,"M"
"Benício Pinto",0,"M"
"Pedro Lucas Nogueira",0,"M"
"João Gabriel Vieira",0,"M"
"Enzo Martins",0,"M"
"Theo da Cunha",0,"M"
"Sr. Francisco da Costa",0,"M"
"João Aragão",0,"M"
"Daniel Cavalcanti",0,"M"
"Diogo da Luz",0,"M"
"Diogo Pereira",0,"M"
"Vitor Gabriel Cunha",0,"M"
"Lorenzo Pereira",0,"M"
"Sr. Samuel Rodrigues",0,"M"
"Marcelo Mendes",0,"M"
"Luigi Azevedo",0,"M"
